x_um	field_Hz
1.184077999999999975e+03	3.882041219447896485e-01
1.185096999999999980e+03	3.831609048995175959e-01
1.186115999999999758e+03	3.796663958395574134e-01
1.187134999999999991e+03	3.776710577657886314e-01
1.188153999999999769e+03	3.768590108504129010e-01
1.189173000000000002e+03	3.766387748670765312e-01
1.190191999999999780e+03	3.761619187961864896e-01
1.191211000000000013e+03	3.743980633034542649e-01
1.192229999999999791e+03	3.702561585277874823e-01
1.193249000000000024e+03	3.627293473073083807e-01
1.194267999999999802e+03	3.510523638135412683e-01
1.195287000000000035e+03	3.348363947025962961e-01
1.196305999999999813e+03	3.141559288975148689e-01
1.197325000000000045e+03	2.895904812770220826e-01
1.198343999999999824e+03	2.621884701674869200e-01
1.199363000000000056e+03	2.333614611960324325e-01
1.200381999999999834e+03	2.047480362836825440e-01
1.201400999999999840e+03	1.780424196336944376e-01
1.202419999999999845e+03	1.548306571162753609e-01
1.203438999999999851e+03	1.364261420546874215e-01
1.204457999999999856e+03	1.237616482422601444e-01
1.205476999999999862e+03	1.243081177785714947e-01
1.206495999999999867e+03	1.291269515923264555e-01
1.207514999999999873e+03	1.388688373939358234e-01
1.208533999999999878e+03	1.534229505015064221e-01
1.209552999999999884e+03	1.726237218467663315e-01
1.210571999999999889e+03	1.962527215055943630e-01
1.211590999999999894e+03	2.240411435790121142e-01
1.212609999999999900e+03	2.556728641563810744e-01
1.213628999999999905e+03	2.907880375731026756e-01
1.214647999999999911e+03	3.289871900514313441e-01
1.215666999999999916e+03	3.698357641547260211e-01
1.216685999999999922e+03	4.128690623569649665e-01
1.217704999999999927e+03	4.575975334889804680e-01
1.218723999999999705e+03	5.035123419222479191e-01
1.219742999999999938e+03	5.500911561347057166e-01
1.220761999999999716e+03	5.968040908070650907e-01
1.221780999999999949e+03	6.431197348521519030e-01
1.222799999999999727e+03	6.885111968012188610e-01
1.223818999999999960e+03	7.324620987749494994e-01
1.224837999999999738e+03	7.744724508504751137e-01
1.225856999999999971e+03	8.140643389976542910e-01
1.226875999999999749e+03	8.507873618774481894e-01
1.227894999999999982e+03	8.842237546534200687e-01
1.228913999999999760e+03	9.139931415267972259e-01
1.229932999999999993e+03	9.397568629302917032e-01
1.230951999999999771e+03	9.612218281536140108e-01
1.231971000000000004e+03	9.781438495732401872e-01
1.232989999999999782e+03	9.903304205555311102e-01
1.234008999999999787e+03	9.976429054317986767e-01
1.235027999999999793e+03	1.000000000000000000e+00
1.236046999999999798e+03	1.000000000000000000e+00
1.237065999999999804e+03	1.000000000000000000e+00
1.238084999999999809e+03	1.000000000000000000e+00
1.239104000000000042e+03	1.000000000000000000e+00
1.240122999999999820e+03	1.000000000000000000e+00
1.241142000000000053e+03	1.000000000000000000e+00
1.242160999999999831e+03	1.000000000000000000e+00
1.243180000000000064e+03	1.000000000000000000e+00
1.244198999999999842e+03	1.000000000000000000e+00
1.245218000000000075e+03	1.000000000000000000e+00
1.246236999999999853e+03	1.000000000000000000e+00
1.247256000000000085e+03	1.000000000000000000e+00
1.248274999999999864e+03	1.000000000000000000e+00
1.249293999999999869e+03	1.000000000000000000e+00
1.250312999999999874e+03	1.000000000000000000e+00
1.251331999999999880e+03	1.000000000000000000e+00
1.252350999999999885e+03	1.000000000000000000e+00
1.253369999999999891e+03	1.000000000000000000e+00
1.254388999999999896e+03	1.000000000000000000e+00
1.255407999999999902e+03	1.000000000000000000e+00
1.256426999999999907e+03	1.000000000000000000e+00
1.257445999999999913e+03	1.000000000000000000e+00
1.258464999999999918e+03	1.000000000000000000e+00
1.259483999999999924e+03	1.000000000000000000e+00
1.260502999999999929e+03	1.000000000000000000e+00
1.261521999999999935e+03	1.000000000000000000e+00
1.262540999999999940e+03	1.000000000000000000e+00
1.263559999999999945e+03	1.000000000000000000e+00
1.264578999999999724e+03	1.000000000000000000e+00
1.265597999999999956e+03	1.000000000000000000e+00
1.266616999999999734e+03	1.000000000000000000e+00
1.267635999999999967e+03	1.000000000000000000e+00
1.268654999999999745e+03	1.000000000000000000e+00
1.269673999999999978e+03	1.000000000000000000e+00
1.270692999999999756e+03	1.000000000000000000e+00
1.271711999999999989e+03	1.000000000000000000e+00
1.272730999999999767e+03	1.000000000000000000e+00
1.273750000000000000e+03	1.000000000000000000e+00
1.274768999999999778e+03	1.000000000000000000e+00
1.275788000000000011e+03	1.000000000000000000e+00
1.276806999999999789e+03	1.000000000000000000e+00
1.277826000000000022e+03	1.000000000000000000e+00
1.278844999999999800e+03	1.000000000000000000e+00
1.279863999999999805e+03	1.000000000000000000e+00
1.280882999999999811e+03	1.000000000000000000e+00
1.281901999999999816e+03	1.000000000000000000e+00
1.282920999999999822e+03	1.000000000000000000e+00
1.283939999999999827e+03	1.000000000000000000e+00
1.284958999999999833e+03	1.000000000000000000e+00
1.285977999999999838e+03	1.000000000000000000e+00
1.286996999999999844e+03	1.000000000000000000e+00
1.288015999999999849e+03	1.000000000000000000e+00
1.289034999999999854e+03	1.000000000000000000e+00
1.290053999999999860e+03	1.000000000000000000e+00
1.291072999999999865e+03	1.000000000000000000e+00
1.292091999999999871e+03	1.000000000000000000e+00
1.293110999999999876e+03	1.000000000000000000e+00
1.294129999999999882e+03	1.000000000000000000e+00
1.295148999999999887e+03	1.000000000000000000e+00
1.296167999999999893e+03	1.000000000000000000e+00
1.297186999999999671e+03	1.000000000000000000e+00
1.298205999999999904e+03	1.000000000000000000e+00
1.299224999999999682e+03	1.000000000000000000e+00
1.300243999999999915e+03	1.000000000000000000e+00
1.301262999999999693e+03	1.000000000000000000e+00
1.302281999999999925e+03	1.000000000000000000e+00
1.303300999999999704e+03	1.000000000000000000e+00
1.304319999999999936e+03	1.000000000000000000e+00
1.305338999999999942e+03	1.000000000000000000e+00
1.306357999999999947e+03	1.000000000000000000e+00
1.307376999999999953e+03	1.000000000000000000e+00
1.308395999999999958e+03	1.000000000000000000e+00
1.309414999999999964e+03	1.000000000000000000e+00
1.310433999999999969e+03	1.000000000000000000e+00
1.311452999999999975e+03	1.000000000000000000e+00
1.312471999999999753e+03	1.000000000000000000e+00
1.313490999999999985e+03	1.000000000000000000e+00
1.314509999999999764e+03	1.000000000000000000e+00
1.315528999999999996e+03	1.000000000000000000e+00
1.316547999999999774e+03	1.000000000000000000e+00
1.317567000000000007e+03	1.000000000000000000e+00
1.318585999999999785e+03	1.000000000000000000e+00
1.319605000000000018e+03	1.000000000000000000e+00
1.320623999999999796e+03	1.000000000000000000e+00
1.321643000000000029e+03	1.000000000000000000e+00
1.322661999999999807e+03	1.000000000000000000e+00
1.323681000000000040e+03	1.000000000000000000e+00
1.324699999999999818e+03	1.000000000000000000e+00
1.325719000000000051e+03	1.000000000000000000e+00
1.326737999999999829e+03	1.000000000000000000e+00
1.327756999999999834e+03	1.000000000000000000e+00
1.328775999999999840e+03	1.000000000000000000e+00
1.329794999999999845e+03	1.000000000000000000e+00
1.330813999999999851e+03	1.000000000000000000e+00
1.331832999999999856e+03	1.000000000000000000e+00
1.332851999999999862e+03	1.000000000000000000e+00
1.333870999999999867e+03	1.000000000000000000e+00
1.334889999999999873e+03	1.000000000000000000e+00
1.335908999999999878e+03	1.000000000000000000e+00
1.336927999999999884e+03	1.000000000000000000e+00
1.337946999999999889e+03	1.000000000000000000e+00
1.338965999999999894e+03	1.000000000000000000e+00
1.339984999999999900e+03	1.000000000000000000e+00
1.341003999999999905e+03	1.000000000000000000e+00
1.342022999999999911e+03	1.000000000000000000e+00
1.343041999999999916e+03	1.000000000000000000e+00
1.344060999999999922e+03	1.000000000000000000e+00
1.345079999999999700e+03	1.000000000000000000e+00
1.346098999999999933e+03	1.000000000000000000e+00
1.347117999999999711e+03	1.000000000000000000e+00
1.348136999999999944e+03	1.000000000000000000e+00
1.349155999999999722e+03	1.000000000000000000e+00
1.350174999999999955e+03	1.000000000000000000e+00
1.351193999999999733e+03	1.000000000000000000e+00
1.352212999999999965e+03	1.000000000000000000e+00
1.353231999999999744e+03	1.000000000000000000e+00
1.354250999999999976e+03	1.000000000000000000e+00
1.355269999999999754e+03	1.000000000000000000e+00
1.356288999999999987e+03	1.000000000000000000e+00
1.357307999999999765e+03	1.000000000000000000e+00
1.358326999999999998e+03	1.000000000000000000e+00
1.359345999999999776e+03	1.000000000000000000e+00
1.360364999999999782e+03	1.000000000000000000e+00
1.361383999999999787e+03	1.000000000000000000e+00
1.362402999999999793e+03	1.000000000000000000e+00
1.363421999999999798e+03	1.000000000000000000e+00
1.364440999999999804e+03	1.000000000000000000e+00
1.365459999999999809e+03	1.000000000000000000e+00
1.366478999999999814e+03	1.000000000000000000e+00
1.367497999999999820e+03	1.000000000000000000e+00
1.368516999999999825e+03	1.000000000000000000e+00
1.369535999999999831e+03	1.000000000000000000e+00
1.370554999999999836e+03	1.000000000000000000e+00
1.371574000000000069e+03	1.000000000000000000e+00
1.372592999999999847e+03	1.000000000000000000e+00
1.373612000000000080e+03	1.000000000000000000e+00
1.374630999999999858e+03	1.000000000000000000e+00
1.375649999999999864e+03	1.000000000000000000e+00
1.376668999999999869e+03	1.000000000000000000e+00
1.377687999999999874e+03	1.000000000000000000e+00
1.378706999999999880e+03	1.000000000000000000e+00
1.379725999999999885e+03	1.000000000000000000e+00
1.380744999999999891e+03	1.000000000000000000e+00
1.381763999999999896e+03	1.000000000000000000e+00
1.382782999999999902e+03	1.000000000000000000e+00
1.383801999999999907e+03	1.000000000000000000e+00
1.384820999999999913e+03	1.000000000000000000e+00
1.385839999999999918e+03	1.000000000000000000e+00
1.386858999999999924e+03	1.000000000000000000e+00
1.387877999999999929e+03	1.000000000000000000e+00
1.388896999999999935e+03	1.000000000000000000e+00
1.389915999999999940e+03	1.000000000000000000e+00
1.390934999999999718e+03	1.000000000000000000e+00
1.391953999999999951e+03	1.000000000000000000e+00
1.392972999999999729e+03	1.000000000000000000e+00
1.393991999999999962e+03	1.000000000000000000e+00
1.395010999999999740e+03	1.000000000000000000e+00
1.396029999999999973e+03	1.000000000000000000e+00
1.397048999999999751e+03	1.000000000000000000e+00
1.398067999999999984e+03	1.000000000000000000e+00
1.399086999999999762e+03	1.000000000000000000e+00
1.400105999999999995e+03	1.000000000000000000e+00
1.401124999999999773e+03	1.000000000000000000e+00
1.402144000000000005e+03	1.000000000000000000e+00
1.403162999999999784e+03	1.000000000000000000e+00
1.404182000000000016e+03	1.000000000000000000e+00
1.405200999999999794e+03	1.000000000000000000e+00
1.406219999999999800e+03	1.000000000000000000e+00
1.407238999999999805e+03	1.000000000000000000e+00
1.408257999999999811e+03	1.000000000000000000e+00
1.409276999999999816e+03	1.000000000000000000e+00
1.410295999999999822e+03	1.000000000000000000e+00
1.411314999999999827e+03	1.000000000000000000e+00
1.412333999999999833e+03	1.000000000000000000e+00
1.413352999999999838e+03	1.000000000000000000e+00
1.414371999999999844e+03	1.000000000000000000e+00
1.415390999999999849e+03	1.000000000000000000e+00
1.416409999999999854e+03	1.000000000000000000e+00
1.417428999999999860e+03	1.000000000000000000e+00
1.418447999999999865e+03	1.000000000000000000e+00
1.419466999999999871e+03	1.000000000000000000e+00
1.420485999999999876e+03	1.000000000000000000e+00
1.421504999999999882e+03	1.000000000000000000e+00
1.422523999999999887e+03	1.000000000000000000e+00
1.423542999999999665e+03	1.000000000000000000e+00
1.424561999999999898e+03	1.000000000000000000e+00
1.425580999999999676e+03	1.000000000000000000e+00
1.426599999999999909e+03	1.000000000000000000e+00
1.427618999999999687e+03	1.000000000000000000e+00
1.428637999999999920e+03	1.000000000000000000e+00
1.429656999999999698e+03	1.000000000000000000e+00
1.430675999999999931e+03	1.000000000000000000e+00
1.431694999999999709e+03	1.000000000000000000e+00
1.432713999999999942e+03	1.000000000000000000e+00
1.433732999999999720e+03	1.000000000000000000e+00
1.434751999999999953e+03	1.000000000000000000e+00
1.435770999999999958e+03	1.000000000000000000e+00
1.436789999999999964e+03	1.000000000000000000e+00
1.437808999999999969e+03	1.000000000000000000e+00
1.438827999999999747e+03	1.000000000000000000e+00
1.439846999999999980e+03	1.000000000000000000e+00
1.440865999999999758e+03	1.000000000000000000e+00
1.441884999999999991e+03	1.000000000000000000e+00
1.442903999999999769e+03	1.000000000000000000e+00
1.443923000000000002e+03	1.000000000000000000e+00
1.444941999999999780e+03	1.000000000000000000e+00
1.445961000000000013e+03	1.000000000000000000e+00
1.446979999999999791e+03	1.000000000000000000e+00
1.447999000000000024e+03	1.000000000000000000e+00
1.449017999999999802e+03	1.000000000000000000e+00
1.450037000000000035e+03	1.000000000000000000e+00
1.451055999999999813e+03	1.000000000000000000e+00
1.452075000000000045e+03	1.000000000000000000e+00
1.453093999999999824e+03	1.000000000000000000e+00
1.454112999999999829e+03	1.000000000000000000e+00
1.455131999999999834e+03	1.000000000000000000e+00
1.456150999999999840e+03	1.000000000000000000e+00
1.457169999999999845e+03	1.000000000000000000e+00
1.458188999999999851e+03	1.000000000000000000e+00
1.459207999999999856e+03	1.000000000000000000e+00
1.460226999999999862e+03	1.000000000000000000e+00
1.461245999999999867e+03	1.000000000000000000e+00
1.462264999999999873e+03	1.000000000000000000e+00
1.463283999999999878e+03	1.000000000000000000e+00
1.464302999999999884e+03	1.000000000000000000e+00
1.465321999999999889e+03	1.000000000000000000e+00
1.466340999999999894e+03	1.000000000000000000e+00
1.467359999999999900e+03	1.000000000000000000e+00
1.468378999999999905e+03	1.000000000000000000e+00
1.469397999999999911e+03	1.000000000000000000e+00
1.470416999999999916e+03	1.000000000000000000e+00
1.471435999999999694e+03	1.000000000000000000e+00
1.472454999999999927e+03	1.000000000000000000e+00
1.473473999999999705e+03	1.000000000000000000e+00
1.474492999999999938e+03	1.000000000000000000e+00
1.475511999999999716e+03	1.000000000000000000e+00
1.476530999999999949e+03	1.000000000000000000e+00
1.477549999999999727e+03	1.000000000000000000e+00
1.478568999999999960e+03	1.000000000000000000e+00
1.479587999999999738e+03	1.000000000000000000e+00
1.480606999999999971e+03	1.000000000000000000e+00
1.481625999999999749e+03	1.000000000000000000e+00
1.482644999999999982e+03	1.000000000000000000e+00
1.483663999999999760e+03	1.000000000000000000e+00
1.484682999999999993e+03	1.000000000000000000e+00
1.485701999999999771e+03	1.000000000000000000e+00
1.486720999999999776e+03	1.000000000000000000e+00
1.487739999999999782e+03	1.000000000000000000e+00
1.488758999999999787e+03	1.000000000000000000e+00
1.489777999999999793e+03	1.000000000000000000e+00
1.490796999999999798e+03	1.000000000000000000e+00
1.491815999999999804e+03	1.000000000000000000e+00
1.492834999999999809e+03	1.000000000000000000e+00
1.493853999999999814e+03	1.000000000000000000e+00
1.494872999999999820e+03	1.000000000000000000e+00
1.495891999999999825e+03	1.000000000000000000e+00
1.496910999999999831e+03	1.000000000000000000e+00
1.497929999999999836e+03	1.000000000000000000e+00
1.498948999999999842e+03	1.000000000000000000e+00
1.499968000000000075e+03	1.000000000000000000e+00
1.500986999999999853e+03	1.000000000000000000e+00
1.502005999999999858e+03	1.000000000000000000e+00
1.503024999999999864e+03	1.000000000000000000e+00
1.504043999999999869e+03	1.000000000000000000e+00
1.505062999999999874e+03	1.000000000000000000e+00
1.506081999999999880e+03	1.000000000000000000e+00
1.507100999999999885e+03	1.000000000000000000e+00
1.508119999999999891e+03	1.000000000000000000e+00
1.509138999999999896e+03	1.000000000000000000e+00
1.510157999999999902e+03	1.000000000000000000e+00
1.511176999999999907e+03	1.000000000000000000e+00
1.512195999999999913e+03	1.000000000000000000e+00
1.513214999999999918e+03	1.000000000000000000e+00
1.514233999999999924e+03	1.000000000000000000e+00
1.515252999999999929e+03	1.000000000000000000e+00
1.516271999999999935e+03	1.000000000000000000e+00
1.517290999999999713e+03	1.000000000000000000e+00
1.518309999999999945e+03	1.000000000000000000e+00
1.519328999999999724e+03	1.000000000000000000e+00
1.520347999999999956e+03	1.000000000000000000e+00
1.521366999999999734e+03	1.000000000000000000e+00
1.522385999999999967e+03	1.000000000000000000e+00
1.523404999999999745e+03	1.000000000000000000e+00
1.524423999999999978e+03	1.000000000000000000e+00
1.525442999999999756e+03	1.000000000000000000e+00
1.526461999999999989e+03	1.000000000000000000e+00
1.527480999999999767e+03	1.000000000000000000e+00
1.528500000000000000e+03	1.000000000000000000e+00
1.529518999999999778e+03	1.000000000000000000e+00
1.530538000000000011e+03	1.000000000000000000e+00
1.531556999999999789e+03	1.000000000000000000e+00
1.532575999999999794e+03	1.000000000000000000e+00
1.533594999999999800e+03	1.000000000000000000e+00
1.534613999999999805e+03	1.000000000000000000e+00
1.535632999999999811e+03	1.000000000000000000e+00
1.536651999999999816e+03	1.000000000000000000e+00
1.537670999999999822e+03	1.000000000000000000e+00
1.538689999999999827e+03	1.000000000000000000e+00
1.539708999999999833e+03	1.000000000000000000e+00
1.540727999999999838e+03	1.000000000000000000e+00
1.541746999999999844e+03	1.000000000000000000e+00
1.542765999999999849e+03	1.000000000000000000e+00
1.543784999999999854e+03	1.000000000000000000e+00
1.544803999999999860e+03	1.000000000000000000e+00
1.545822999999999865e+03	1.000000000000000000e+00
1.546841999999999871e+03	1.000000000000000000e+00
1.547860999999999876e+03	1.000000000000000000e+00
1.548879999999999882e+03	1.000000000000000000e+00
1.549898999999999660e+03	1.000000000000000000e+00
1.550917999999999893e+03	1.000000000000000000e+00
1.551936999999999671e+03	1.000000000000000000e+00
1.552955999999999904e+03	1.000000000000000000e+00
1.553974999999999682e+03	1.000000000000000000e+00
1.554993999999999915e+03	1.000000000000000000e+00
1.556012999999999693e+03	1.000000000000000000e+00
1.557031999999999925e+03	1.000000000000000000e+00
1.558050999999999704e+03	1.000000000000000000e+00
1.559069999999999936e+03	1.000000000000000000e+00
1.560088999999999714e+03	1.000000000000000000e+00
1.561107999999999947e+03	1.000000000000000000e+00
1.562126999999999725e+03	1.000000000000000000e+00
1.563145999999999958e+03	1.000000000000000000e+00
1.564164999999999736e+03	1.000000000000000000e+00
1.565183999999999742e+03	1.000000000000000000e+00
1.566202999999999975e+03	1.000000000000000000e+00
1.567221999999999753e+03	1.000000000000000000e+00
1.568240999999999985e+03	1.000000000000000000e+00
1.569259999999999764e+03	1.000000000000000000e+00
1.570278999999999996e+03	1.000000000000000000e+00
1.571297999999999774e+03	1.000000000000000000e+00
1.572317000000000007e+03	1.000000000000000000e+00
1.573335999999999785e+03	1.000000000000000000e+00
1.574355000000000018e+03	1.000000000000000000e+00
1.575373999999999796e+03	1.000000000000000000e+00
1.576393000000000029e+03	1.000000000000000000e+00
1.577411999999999807e+03	1.000000000000000000e+00
1.578431000000000040e+03	1.000000000000000000e+00
1.579449999999999818e+03	1.000000000000000000e+00
1.580468999999999824e+03	1.000000000000000000e+00
1.581487999999999829e+03	1.000000000000000000e+00
1.582506999999999834e+03	1.000000000000000000e+00
1.583525999999999840e+03	1.000000000000000000e+00
1.584544999999999845e+03	1.000000000000000000e+00
1.585563999999999851e+03	1.000000000000000000e+00
1.586582999999999856e+03	1.000000000000000000e+00
1.587601999999999862e+03	1.000000000000000000e+00
1.588620999999999867e+03	1.000000000000000000e+00
1.589639999999999873e+03	1.000000000000000000e+00
1.590658999999999878e+03	1.000000000000000000e+00
1.591677999999999884e+03	1.000000000000000000e+00
1.592696999999999889e+03	1.000000000000000000e+00
1.593715999999999894e+03	1.000000000000000000e+00
1.594734999999999900e+03	1.000000000000000000e+00
1.595753999999999905e+03	1.000000000000000000e+00
1.596772999999999911e+03	1.000000000000000000e+00
1.597791999999999689e+03	1.000000000000000000e+00
1.598810999999999922e+03	1.000000000000000000e+00
1.599829999999999700e+03	1.000000000000000000e+00
1.600848999999999933e+03	1.000000000000000000e+00
1.601867999999999711e+03	1.000000000000000000e+00
1.602886999999999944e+03	1.000000000000000000e+00
1.603905999999999722e+03	1.000000000000000000e+00
1.604924999999999955e+03	1.000000000000000000e+00
1.605943999999999733e+03	1.000000000000000000e+00
1.606962999999999965e+03	1.000000000000000000e+00
1.607981999999999744e+03	1.000000000000000000e+00
1.609000999999999976e+03	1.000000000000000000e+00
1.610019999999999754e+03	1.000000000000000000e+00
1.611038999999999987e+03	1.000000000000000000e+00
1.612057999999999765e+03	1.000000000000000000e+00
1.613076999999999771e+03	1.000000000000000000e+00
1.614095999999999776e+03	1.000000000000000000e+00
1.615114999999999782e+03	1.000000000000000000e+00
1.616133999999999787e+03	1.000000000000000000e+00
1.617152999999999793e+03	1.000000000000000000e+00
1.618171999999999798e+03	1.000000000000000000e+00
1.619190999999999804e+03	1.000000000000000000e+00
1.620209999999999809e+03	1.000000000000000000e+00
1.621228999999999814e+03	1.000000000000000000e+00
1.622247999999999820e+03	1.000000000000000000e+00
1.623266999999999825e+03	1.000000000000000000e+00
1.624285999999999831e+03	1.000000000000000000e+00
1.625304999999999836e+03	1.000000000000000000e+00
1.626323999999999842e+03	1.000000000000000000e+00
1.627342999999999847e+03	1.000000000000000000e+00
1.628361999999999625e+03	1.000000000000000000e+00
1.629380999999999858e+03	1.000000000000000000e+00
1.630399999999999636e+03	1.000000000000000000e+00
1.631418999999999869e+03	1.000000000000000000e+00
1.632437999999999874e+03	1.000000000000000000e+00
1.633456999999999880e+03	1.000000000000000000e+00
1.634475999999999885e+03	1.000000000000000000e+00
1.635494999999999891e+03	1.000000000000000000e+00
1.636513999999999896e+03	1.000000000000000000e+00
1.637532999999999902e+03	1.000000000000000000e+00
1.638551999999999907e+03	1.000000000000000000e+00
1.639570999999999913e+03	1.000000000000000000e+00
1.640589999999999918e+03	1.000000000000000000e+00
1.641608999999999924e+03	1.000000000000000000e+00
1.642627999999999929e+03	1.000000000000000000e+00
1.643646999999999707e+03	1.000000000000000000e+00
1.644665999999999940e+03	1.000000000000000000e+00
1.645684999999999718e+03	1.000000000000000000e+00
1.646703999999999951e+03	1.000000000000000000e+00
1.647722999999999729e+03	1.000000000000000000e+00
1.648741999999999962e+03	1.000000000000000000e+00
1.649760999999999740e+03	1.000000000000000000e+00
1.650779999999999973e+03	1.000000000000000000e+00
1.651798999999999751e+03	1.000000000000000000e+00
1.652817999999999984e+03	1.000000000000000000e+00
1.653836999999999762e+03	1.000000000000000000e+00
1.654855999999999995e+03	1.000000000000000000e+00
1.655874999999999773e+03	1.000000000000000000e+00
1.656894000000000005e+03	1.000000000000000000e+00
1.657912999999999784e+03	1.000000000000000000e+00
1.658931999999999789e+03	1.000000000000000000e+00
1.659950999999999794e+03	1.000000000000000000e+00
1.660969999999999800e+03	1.000000000000000000e+00
1.661988999999999805e+03	1.000000000000000000e+00
1.663007999999999811e+03	1.000000000000000000e+00
1.664026999999999816e+03	1.000000000000000000e+00
1.665045999999999822e+03	1.000000000000000000e+00
1.666064999999999827e+03	1.000000000000000000e+00
1.667083999999999833e+03	1.000000000000000000e+00
1.668102999999999838e+03	1.000000000000000000e+00
1.669121999999999844e+03	1.000000000000000000e+00
1.670140999999999849e+03	1.000000000000000000e+00
1.671159999999999854e+03	1.000000000000000000e+00
1.672178999999999860e+03	1.000000000000000000e+00
1.673197999999999865e+03	1.000000000000000000e+00
1.674216999999999871e+03	1.000000000000000000e+00
1.675235999999999876e+03	1.000000000000000000e+00
1.676254999999999654e+03	1.000000000000000000e+00
1.677273999999999887e+03	1.000000000000000000e+00
1.678292999999999665e+03	1.000000000000000000e+00
1.679311999999999898e+03	1.000000000000000000e+00
1.680330999999999676e+03	1.000000000000000000e+00
1.681349999999999909e+03	1.000000000000000000e+00
1.682368999999999687e+03	1.000000000000000000e+00
1.683387999999999920e+03	1.000000000000000000e+00
1.684406999999999698e+03	1.000000000000000000e+00
1.685425999999999931e+03	1.000000000000000000e+00
1.686444999999999709e+03	1.000000000000000000e+00
1.687463999999999942e+03	1.000000000000000000e+00
1.688482999999999720e+03	1.000000000000000000e+00
1.689501999999999953e+03	1.000000000000000000e+00
1.690520999999999731e+03	1.000000000000000000e+00
1.691539999999999736e+03	1.000000000000000000e+00
1.692558999999999742e+03	1.000000000000000000e+00
1.693577999999999747e+03	1.000000000000000000e+00
1.694596999999999753e+03	1.000000000000000000e+00
1.695615999999999758e+03	1.000000000000000000e+00
1.696634999999999991e+03	1.000000000000000000e+00
1.697653999999999769e+03	1.000000000000000000e+00
1.698673000000000002e+03	1.000000000000000000e+00
1.699691999999999780e+03	1.000000000000000000e+00
1.700711000000000013e+03	1.000000000000000000e+00
1.701729999999999791e+03	1.000000000000000000e+00
1.702749000000000024e+03	1.000000000000000000e+00
1.703767999999999802e+03	1.000000000000000000e+00
1.704787000000000035e+03	1.000000000000000000e+00
1.705805999999999813e+03	1.000000000000000000e+00
1.706824999999999818e+03	1.000000000000000000e+00
1.707843999999999824e+03	1.000000000000000000e+00
1.708862999999999829e+03	1.000000000000000000e+00
1.709881999999999834e+03	1.000000000000000000e+00
1.710900999999999840e+03	1.000000000000000000e+00
1.711919999999999845e+03	1.000000000000000000e+00
1.712938999999999851e+03	1.000000000000000000e+00
1.713957999999999856e+03	1.000000000000000000e+00
1.714976999999999862e+03	1.000000000000000000e+00
1.715995999999999867e+03	1.000000000000000000e+00
1.717014999999999873e+03	1.000000000000000000e+00
1.718033999999999878e+03	1.000000000000000000e+00
1.719052999999999884e+03	1.000000000000000000e+00
1.720071999999999889e+03	1.000000000000000000e+00
1.721090999999999894e+03	1.000000000000000000e+00
1.722109999999999900e+03	1.000000000000000000e+00
1.723128999999999905e+03	1.000000000000000000e+00
1.724147999999999683e+03	1.000000000000000000e+00
1.725166999999999916e+03	1.000000000000000000e+00
1.726185999999999694e+03	1.000000000000000000e+00
1.727204999999999927e+03	1.000000000000000000e+00
1.728223999999999705e+03	1.000000000000000000e+00
1.729242999999999938e+03	1.000000000000000000e+00
1.730261999999999716e+03	1.000000000000000000e+00
1.731280999999999949e+03	1.000000000000000000e+00
1.732299999999999727e+03	1.000000000000000000e+00
1.733318999999999960e+03	1.000000000000000000e+00
1.734337999999999738e+03	1.000000000000000000e+00
1.735356999999999971e+03	1.000000000000000000e+00
1.736375999999999749e+03	1.000000000000000000e+00
1.737394999999999982e+03	1.000000000000000000e+00
1.738413999999999760e+03	1.000000000000000000e+00
1.739432999999999765e+03	1.000000000000000000e+00
1.740451999999999771e+03	1.000000000000000000e+00
1.741470999999999776e+03	1.000000000000000000e+00
1.742489999999999782e+03	1.000000000000000000e+00
1.743508999999999787e+03	1.000000000000000000e+00
1.744527999999999793e+03	1.000000000000000000e+00
1.745546999999999798e+03	1.000000000000000000e+00
1.746565999999999804e+03	1.000000000000000000e+00
1.747584999999999809e+03	1.000000000000000000e+00
1.748603999999999814e+03	1.000000000000000000e+00
1.749622999999999820e+03	1.000000000000000000e+00
1.750641999999999825e+03	1.000000000000000000e+00
1.751660999999999831e+03	1.000000000000000000e+00
1.752679999999999836e+03	1.000000000000000000e+00
1.753698999999999842e+03	1.000000000000000000e+00
1.754717999999999620e+03	1.000000000000000000e+00
1.755736999999999853e+03	1.000000000000000000e+00
1.756755999999999631e+03	1.000000000000000000e+00
1.757774999999999864e+03	1.000000000000000000e+00
1.758793999999999642e+03	1.000000000000000000e+00
1.759812999999999874e+03	1.000000000000000000e+00
1.760831999999999880e+03	1.000000000000000000e+00
1.761850999999999885e+03	1.000000000000000000e+00
1.762869999999999891e+03	1.000000000000000000e+00
1.763888999999999896e+03	1.000000000000000000e+00
1.764907999999999902e+03	1.000000000000000000e+00
1.765926999999999907e+03	1.000000000000000000e+00
1.766945999999999913e+03	1.000000000000000000e+00
1.767964999999999918e+03	1.000000000000000000e+00
1.768983999999999924e+03	1.000000000000000000e+00
1.770002999999999702e+03	1.000000000000000000e+00
1.771021999999999935e+03	1.000000000000000000e+00
1.772040999999999713e+03	1.000000000000000000e+00
1.773059999999999945e+03	1.000000000000000000e+00
1.774078999999999724e+03	1.000000000000000000e+00
1.775097999999999956e+03	1.000000000000000000e+00
1.776116999999999734e+03	1.000000000000000000e+00
