#x_um	profile_y
746.927000	1.000000
747.946000	1.000000
748.965000	1.000000
749.984000	1.000000
751.003000	1.000000
752.022000	1.000000
753.041000	1.000000
754.060000	1.000000
755.079000	1.000000
756.098000	1.000000
757.117000	1.000000
758.136000	1.000000
759.155000	1.000000
760.174000	1.000000
761.193000	1.000000
762.212000	1.000000
763.231000	1.000000
764.250000	1.000000
765.269000	1.000000
766.288000	1.000000
767.307000	1.000000
768.326000	1.000000
769.345000	1.000000
770.364000	1.000000
771.383000	1.000000
772.402000	1.000000
773.421000	1.000000
774.440000	1.000000
775.459000	1.000000
776.478000	1.000000
777.497000	1.000000
778.516000	1.000000
779.535000	1.000000
780.554000	1.000000
781.573000	1.000000
782.592000	1.000000
783.611000	1.000000
784.630000	1.000000
785.649000	1.000000
786.668000	1.000000
787.687000	1.000000
788.706000	1.000000
789.725000	1.000000
790.744000	1.000000
791.763000	1.000000
792.782000	1.000000
793.801000	1.000000
794.820000	1.000000
795.839000	1.000000
796.858000	1.000000
797.877000	1.000000
798.896000	1.000000
799.915000	1.000000
800.934000	1.000000
801.953000	1.000000
802.972000	1.000000
803.991000	1.000000
805.010000	1.000000
806.029000	1.000000
807.048000	1.000000
808.067000	1.000000
809.086000	1.000000
810.105000	1.000000
811.124000	1.000000
812.143000	1.000000
813.162000	1.000000
814.181000	1.000000
815.200000	1.000000
816.219000	1.000000
817.238000	1.000000
818.257000	1.000000
819.276000	1.000000
820.295000	1.000000
821.314000	1.000000
822.333000	1.000000
823.352000	1.000000
824.371000	1.000000
825.390000	1.000000
826.409000	1.000000
827.428000	1.000000
828.447000	1.000000
829.466000	1.000000
830.485000	1.000000
831.504000	1.000000
832.523000	1.000000
833.542000	1.000000
834.561000	1.000000
835.580000	1.000000
836.599000	1.000000
837.618000	1.000000
838.637000	1.000000
839.656000	1.000000
840.675000	1.000000
841.694000	1.000000
842.713000	1.000000
843.732000	1.000000
844.751000	1.000000
845.770000	1.000000
846.789000	1.000000
847.808000	1.000000
848.827000	1.000000
849.846000	1.000000
850.865000	1.000000
851.884000	1.000000
852.903000	1.000000
853.922000	1.000000
854.941000	1.000000
855.960000	1.000000
856.979000	1.000000
857.998000	1.000000
859.017000	1.000000
860.036000	1.000000
861.055000	0.999994
862.074000	0.997565
863.093000	0.990780
864.112000	0.979716
865.131000	0.964499
866.150000	0.945301
867.169000	0.922342
868.188000	0.895882
869.207000	0.866222
870.226000	0.833700
871.245000	0.798686
872.264000	0.761577
873.283000	0.722797
874.302000	0.682787
875.321000	0.642001
876.340000	0.600903
877.359000	0.559962
878.378000	0.519642
879.397000	0.480403
880.416000	0.442691
881.435000	0.406934
882.454000	0.373541
883.473000	0.342889
884.492000	0.315330
885.511000	0.291174
886.530000	0.270699
887.549000	0.254136
888.568000	0.241674
889.587000	0.233454
890.606000	0.229571
891.625000	0.229243
892.644000	0.230605
893.663000	0.233319
894.682000	0.237350
895.701000	0.242653
896.720000	0.249170
897.739000	0.256818
898.758000	0.265478
899.777000	0.274978
900.796000	0.285060
901.815000	0.295357
902.834000	0.305400
903.853000	0.314610
904.872000	0.321502
905.891000	0.321868
906.910000	0.313907
907.929000	0.306437
908.948000	0.307653
909.967000	0.315546
910.986000	0.326950
912.005000	0.340803
913.024000	0.355387
914.043000	0.368930
915.062000	0.381552
916.081000	0.393996
917.100000	0.406035
918.119000	0.416908
919.138000	0.426239
920.157000	0.433722
921.176000	0.439434
922.195000	0.444211
923.214000	0.448714
924.233000	0.452490
925.252000	0.454804
926.271000	0.455512
927.290000	0.454890
928.309000	0.453711
929.328000	0.453400
930.347000	0.455325
931.366000	0.460229
932.385000	0.467856
933.404000	0.476584
934.423000	0.484617
935.442000	0.491469
936.461000	0.497549
937.480000	0.502799
938.499000	0.507067
939.518000	0.510210
