sample_idx,rel_param_dist,mae_counts_per_shot,rmse_counts_per_shot,flip_rate,total_shift_vs_baseline,total_defects,corrected_total,rejected_total,param__gaussian_sigma,param__derivative_threshold,param__derivative_threshold_pos,param__derivative_threshold_neg,param__peak_step_filter_enabled,param__peak_step_filter_window_px,param__peak_step_filter_min_abs_delta_m,param__min_same_sign_peak_distance_um,param__zero_crossing_min_distance_um,param__defect_position_hist_half_window_um
295,0.2660776322314729,1.08,1.5874507866387544,0.64,11,438,109,23,0.2964819680789,0.0,0.0815870651866959,-0.037094903378822965,True,2,0.09827808717151959,7.437504860759311,3.18929831914354,4.0
111,0.2739529016107506,1.08,1.3416407864998738,0.72,-21,406,25,130,0.26264158523735276,0.0,0.051720272326319525,-0.023095419069481902,True,2,0.1275565264982493,7.363824047789052,3.7467625280623187,4.0
147,0.31841842764624506,1.12,1.8110770276274832,0.44,-26,401,41,21,0.3144497998229625,0.0,0.06449902911568013,-0.04345283353322573,True,2,0.11249835934251018,11.024139977693197,2.5435264449951016,4.0
192,0.2728955081519661,1.12,1.7204650534085253,0.56,-22,405,28,50,0.34733975529718997,0.0,0.0572140138861662,-0.04135344362593527,True,2,0.12367745828042341,7.494109494722311,1.835065186565103,4.0
117,0.14105893659878702,1.12,1.4422205101855958,0.64,-28,399,25,64,0.2954417779515305,0.0,0.052687291769478804,-0.038519916981723766,True,5,0.11521437809530694,5.602183190540648,2.8782444206208933,4.0
151,0.2349908153691172,1.12,1.624807680927192,0.64,2,429,32,84,0.3257209226165625,0.0,0.04667894262603941,-0.02969711312570028,True,6,0.0730914440026091,6.962708828296093,3.313407092287199,4.0
279,0.21079049943187392,1.16,1.7549928774784245,0.52,-13,414,52,43,0.2548223867044719,0.0,0.06731050925190256,-0.030508667640188215,True,4,0.09301198597172823,10.227738178887968,3.1963405148258746,4.0
216,0.2205822237056703,1.16,1.8867962264113207,0.52,27,454,42,66,0.23026730391406486,0.0,0.05327232044209593,-0.02354349640111547,True,5,0.07114839085931043,7.129904963859205,2.460421300174562,4.0
134,0.13636603144895526,1.16,1.5620499351813308,0.6,-29,398,22,71,0.2820999034542431,0.0,0.055152527131405775,-0.03569693732399888,True,4,0.13012665081389135,7.457703796196919,3.5296392949670254,4.0
238,0.2017120690824854,1.16,1.5620499351813308,0.6,-29,398,25,89,0.2729652799401038,0.0,0.05618046425029224,-0.03223755569487748,True,3,0.1374147784750414,5.809767740929181,3.589448403820348,4.0
91,0.18381443709169154,1.16,1.5874507866387544,0.6,-23,404,22,81,0.3733957463308291,0.0,0.04786128555630934,-0.0346484949136286,True,5,0.11574839001211915,7.8674919778642245,3.7165709064099293,4.0
0,0.2144461401417399,1.16,1.61245154965971,0.6,-21,406,38,78,0.30008120110897807,0.0,0.05803854634650741,-0.03331485013313321,True,6,0.08368433623589398,6.3915448007053435,2.4602992223988833,4.0
212,0.2451072207226408,1.16,1.61245154965971,0.6,-7,420,41,67,0.28009489306488405,0.0,0.0592671856803307,-0.031569593776585504,True,6,0.06519506736727447,6.614784402109539,3.4869621765866916,4.0
80,0.2202540276654197,1.16,1.5362291495737217,0.64,-19,408,37,87,0.2534572488951004,0.0,0.054360424694180454,-0.0313738967015752,True,6,0.08620114174114579,6.918369487489305,2.4350113128003117,4.0
246,0.25024003601663874,1.16,1.6613247725836149,0.64,-21,406,25,124,0.2890111158640364,0.0,0.03822362436628009,-0.03390094191761236,True,6,0.09434507929799008,6.396700317692471,2.1391165763868463,4.0
269,0.318878489306177,1.16,1.4832396974191326,0.68,-21,406,26,107,0.4384673732922218,0.0,0.04845299211781121,-0.02565304477542899,True,2,0.1264144312637646,8.73718671253864,3.5358160702971673,4.0
202,0.19805881277963805,1.2,2.039607805437114,0.48,26,453,43,8,0.3608818953834983,0.0,0.05443260618733754,-0.0402248798957178,True,3,0.07276261591900612,8.734738198524235,2.6590965975811303,4.0
191,0.249824320589079,1.2,2.078460969082653,0.48,22,449,29,7,0.32145095690845843,0.0,0.05133488073764789,-0.04123861255397649,True,2,0.09304910751173727,5.816860848169561,4.004713684917312,4.0
223,0.22039069477558312,1.2,1.8110770276274832,0.56,-30,397,33,18,0.24377699592359744,0.0,0.06290980297654679,-0.047583840886093534,True,4,0.11856691788310947,6.527515286929038,4.021333510263337,4.0
136,0.1420125859795959,1.2,1.6492422502470643,0.6,-30,397,24,67,0.24464362219832614,0.0,0.053911011972284546,-0.03802277902738743,True,5,0.11604411349335289,6.41375285180786,3.1901775310454314,4.0
227,0.1949848837118488,1.2,1.7663521732655694,0.6,-24,403,54,76,0.22771462182836916,0.0,0.06985822689336707,-0.02953699552833089,True,5,0.11119720212887362,6.914052796097421,2.434405300984733,4.0
199,0.23741645130857966,1.2,1.6492422502470643,0.64,16,443,21,16,0.23144482672185474,0.0,0.04245856541475863,-0.04661089583823399,True,3,0.0844102185400245,8.955594870185125,3.3728519788103117,4.0
90,0.21548180471331124,1.2,1.5491933384829668,0.68,-18,409,36,96,0.29325564090585776,0.0,0.052660170997482894,-0.02789343474544334,True,6,0.0870322353377175,7.621565681288587,3.247087501040575,4.0
201,0.19888043452063653,1.2,1.5491933384829668,0.68,-20,407,64,84,0.2978542429368298,0.0,0.07347981894888145,-0.025763613461901546,True,5,0.10530572792333018,5.838766669800908,3.1143476408825386,4.0
165,0.3211394924778569,1.24,1.8,0.56,-29,398,52,77,0.45251184967695424,0.0,0.06792963652881645,-0.028449875676235855,True,2,0.11898768296793412,8.824055349661284,2.584006199355573,4.0
218,0.23431271866120565,1.24,1.8867962264113207,0.6,21,448,56,44,0.2785688174926739,0.0,0.06479144422353483,-0.027990051893487744,True,2,0.0945731907794872,5.374905417086071,3.071317953326457,4.0
47,0.22165235353644772,1.24,1.5620499351813308,0.68,-15,412,38,79,0.33537646654454745,0.0,0.05567283275835033,-0.03288561505879377,True,6,0.08010670061109887,6.907016904588906,3.5727796117263217,4.0
84,0.22089163253626598,1.24,1.7088007490635062,0.68,-19,408,31,103,0.27632830493180827,0.0,0.04613427106592889,-0.03334147091374979,True,6,0.08953663089455566,7.129543645882823,2.3579322524357,4.0
78,0.22917874117236056,1.24,1.7320508075688772,0.68,-13,414,34,119,0.2746274580360974,0.0,0.04702607140199497,-0.024889916880924297,True,6,0.09242882081619541,6.956868872892967,2.9499889279317575,4.0
208,0.20218540011866268,1.24,1.8867962264113207,0.68,27,454,19,72,0.2693345293066505,0.0,0.03940406526914374,-0.027462012744509334,True,5,0.07210639958318475,7.259870867346519,3.255054876218729,4.0
282,0.23323925535495943,1.24,1.6613247725836149,0.72,-17,410,24,118,0.33993750953972085,0.0,0.03808405002266383,-0.03237651644760299,True,6,0.09223890392374845,6.6276947159590005,3.190115329984084,4.0
181,0.2547158094889153,1.24,1.5099668870541498,0.76,-13,414,26,137,0.28391805618620003,0.0,0.039646986125763464,-0.02844859052274574,True,3,0.13820157635830838,4.5189606129617115,2.8040134843813886,4.0
115,0.21384078419969593,1.28,1.8110770276274832,0.56,-32,395,37,82,0.4012490656711478,0.0,0.06245070174298726,-0.030987430023911505,True,3,0.1334491282781963,6.921860820426609,2.9589580218448397,4.0
198,0.20321902039529277,1.28,1.8110770276274832,0.56,-32,395,55,47,0.34089702294899654,0.0,0.07073796065040952,-0.0377379244900833,True,4,0.12361894859269945,9.480758807151211,3.1005279318064582,4.0
255,0.1929200633483796,1.28,1.876166303929372,0.56,30,457,24,47,0.34275311419684956,0.0,0.04241428416063661,-0.03420860979661801,True,3,0.09863050921778936,6.6679918836304655,1.9504040636335063,4.0
34,0.1747461739928633,1.28,1.8547236990991407,0.6,32,459,26,42,0.24225879670645414,0.0,0.0409154011006766,-0.03833528127755238,True,3,0.09877953624787313,7.592917131595074,2.461456629162683,4.0
259,0.17335724491315768,1.32,1.8220867158288598,0.6,33,460,24,68,0.21730105079670817,0.0,0.04027172843516037,-0.027748651804266965,True,4,0.09213186747600714,6.558934429701589,2.706303834534857,4.0
158,0.2267123051087204,1.32,1.7320508075688772,0.68,-25,402,20,138,0.2372816857704375,0.0,0.038085065774830285,-0.02940942295626953,True,4,0.13746190058997665,5.666620825602933,3.4174454367405502,4.0
256,0.2130193168639565,1.32,1.8,0.68,-29,398,31,97,0.36413324424329774,0.0,0.051297710722555914,-0.032346157130375815,True,6,0.09502460839373054,6.687862466024958,3.254478256092771,4.0
20,0.28392761482619244,1.32,1.8439088914585775,0.68,31,458,56,7,0.24907975027712478,0.0,0.06327887723005511,-0.03583479249476496,True,2,0.07353806754543792,8.986647808984307,4.002638304309769,4.0
135,0.27449364670854615,1.32,1.7549928774784245,0.72,-29,398,82,28,0.363115440679884,0.0,0.08021036572248114,-0.04022431782421713,True,3,0.10520189673865894,7.218937538449073,4.288944804950669,4.0
119,0.2798136899470402,1.32,1.7320508075688772,0.76,-17,410,25,114,0.4164016440804292,0.0,0.038706142693204056,-0.03102280428989332,True,6,0.08995763099679088,7.993414967732115,3.386738567744287,4.0
109,0.2971850252694516,1.36,2.262741699796952,0.52,28,455,58,4,0.4369821951959242,0.0,0.060898210328382316,-0.03958777000711452,True,2,0.06666752891621316,7.952227735821612,2.88576656341613,4.0
187,0.19522021477780288,1.36,1.8547236990991407,0.64,-34,393,28,74,0.32776631624264485,0.0,0.05260278920985469,-0.03903299361212462,True,4,0.14195463671552258,6.9548214829336485,2.2236308854317266,4.0
19,0.2282037393350239,1.36,1.876166303929372,0.68,-24,403,29,111,0.2338951250019813,0.0,0.058712012555191775,-0.023860061494258195,True,5,0.11845011367409485,4.9366692059352895,3.4902033088449462,4.0
125,0.19776729354327863,1.36,1.876166303929372,0.68,30,457,41,11,0.28932846773287163,0.0,0.05249176064119995,-0.03633227523986114,True,3,0.07620532583735129,9.705891812197116,3.0632915920248385,4.0
107,0.30662008530500523,1.36,1.7888543819998317,0.72,-34,393,99,28,0.2760546571638591,0.0,0.08676022116644481,-0.04156964702566623,True,4,0.09779562580906931,8.071263725809454,4.527181328724848,4.0
92,0.1709780655083748,1.36,1.8547236990991407,0.72,32,459,32,13,0.3273817640684115,0.0,0.05202064844398143,-0.03735783523662274,True,3,0.08183059099246719,5.043086436006279,3.3694402911136105,4.0
219,0.2676371006846534,1.36,1.624807680927192,0.76,-16,411,37,82,0.2542507943101028,0.0,0.05728228963301708,-0.029779794278653425,True,6,0.07946052816868529,5.467055900765909,4.013094762757495,4.0
204,0.23726740984437492,1.36,1.6492422502470643,0.76,-24,403,28,71,0.3174992855854868,0.0,0.04265097137169922,-0.04528403159229304,True,3,0.14353595840453445,7.040119593087299,2.8710013720086214,4.0
164,0.22455324079612765,1.4,2.181742422927143,0.56,35,462,26,57,0.23459826098111625,0.0,0.04161160592942385,-0.030862129157634775,True,5,0.06401160567129426,8.132546730064202,2.644828301158007,4.0
105,0.2358865731394401,1.4,2.1447610589527217,0.64,29,456,45,34,0.2786910606879543,0.0,0.060165675261386324,-0.0298187445916361,True,2,0.09302119597108749,5.703197779610405,3.7620564344172305,4.0
294,0.2949443214197163,1.4,1.8867962264113207,0.72,11,438,31,16,0.29656924924865313,0.0,0.049673941963427976,-0.03426150271303519,True,2,0.08850108513970362,10.451042193371766,3.913469954355757,4.0
185,0.19004964774709818,1.44,2.1908902300206643,0.52,36,463,22,26,0.35970837946067136,0.0,0.043006824332554046,-0.036344587379778505,True,3,0.08993240994294789,6.502276451419471,2.117655115826268,4.0
2,0.19922675508857754,1.44,2.2978250586152114,0.56,32,459,43,9,0.2444667981534116,0.0,0.054711168022459296,-0.0396663268060459,True,3,0.07642633047561889,6.38778132011,2.0510825782402526,4.0
182,0.19836089082749073,1.44,2.039607805437114,0.64,-32,395,32,109,0.3148215861254797,0.0,0.05141604694306693,-0.030261603789922258,True,6,0.09878586023787471,6.993051888484168,2.951131947238229,4.0
13,0.1707667026742197,1.44,1.876166303929372,0.68,-36,391,31,99,0.23478910910366754,0.0,0.05488605565980373,-0.0323140926928219,True,5,0.1262666248196682,7.976724388774494,2.9855487508102785,4.0
131,0.2549206638983828,1.44,2.039607805437114,0.68,30,457,35,26,0.3446915903680525,0.0,0.049557121235083164,-0.028357267571341885,True,2,0.08517712730700139,9.351896971831522,3.1350599487440487,4.0
215,0.2998309855877671,1.44,1.8110770276274832,0.72,-30,397,28,48,0.447537101618665,0.0,0.046676511849003705,-0.04558134672137962,True,4,0.13743402965113335,9.552663861328263,2.987303144480541,4.0
290,0.18996311492893184,1.44,1.876166303929372,0.72,32,459,20,33,0.3206502401416282,0.0,0.04576064935114152,-0.034877640100540355,True,3,0.09486693296661258,4.39662439645849,3.381590339709537,4.0
120,0.2652840573135329,1.44,1.9183326093250879,0.72,-32,395,23,99,0.4077789392106,0.0,0.041430083586039085,-0.04006221269016781,True,6,0.09430311416662307,6.127489369921409,3.3418548439486115,4.0
176,0.35374886277086665,1.44,1.8110770276274832,0.8,-14,413,63,27,0.25368321731221966,0.0,0.07575369496642284,-0.03706525897231436,True,2,0.10008240778925687,8.646223718564416,4.899634025991765,4.0
298,0.22271595905633604,1.48,2.3748684174075834,0.56,37,464,46,20,0.22072097662883577,0.0,0.0563762580028368,-0.03436714446319648,True,2,0.0932592623215404,6.104449193363948,2.777166035056016,4.0
35,0.149224479254054,1.48,1.969771560359221,0.64,35,462,23,18,0.24080633197538018,0.0,0.046886868605642715,-0.036252976442345604,True,3,0.08550503496779721,7.516671398701399,3.210939179883101,4.0
146,0.20278352147525264,1.48,2.08806130178211,0.64,-35,392,32,101,0.2666287134617062,0.0,0.050337310262548944,-0.035424875398051725,True,6,0.10059885575335392,6.251442007838694,2.7550160462224453,4.0
89,0.25888765632891225,1.48,1.969771560359221,0.68,-35,392,43,66,0.2608880839754297,0.0,0.06915840494232846,-0.03273994518655173,True,5,0.10556939440300353,9.929436625006419,4.126453169230709,4.0
73,0.22814143076801055,1.48,1.865475810617763,0.72,-29,398,24,144,0.2422760399002048,0.0,0.0442187210542436,-0.02515274886637892,True,4,0.14509819837417579,6.565694842718784,3.1499890046929893,4.0
267,0.254499379901622,1.48,1.969771560359221,0.72,-33,394,22,106,0.36339158635491176,0.0,0.0394735826922656,-0.03964465725712266,True,6,0.09537174193625546,8.227077995639537,2.4929589324120025,4.0
26,0.21525384321238095,1.48,1.9493588689617927,0.76,-29,398,31,88,0.30475241120348295,0.0,0.04803438555608849,-0.037985678641273744,True,6,0.08977537489925089,6.8027674501753985,2.4035820133376253,4.0
240,0.3269514990624145,1.52,1.9595917942265424,0.72,-32,395,21,126,0.42484477646290597,0.0,0.044727502888650086,-0.0287649313824219,True,2,0.134470757273524,7.168880696489252,4.11878605123773,4.0
234,0.21310579490035422,1.52,1.9798989873223332,0.72,-30,397,28,109,0.24676127932526487,0.0,0.04856527249608115,-0.031238982914254105,True,6,0.0971170091519808,7.212858072857721,3.291090346136164,4.0
284,0.21830584128599392,1.52,1.8547236990991407,0.76,-38,389,29,66,0.24267805067656412,0.0,0.055639253527115275,-0.04237272993227495,True,5,0.12294028000581683,9.563842115078472,2.8273888671733007,4.0
257,0.21664412363804214,1.56,2.4413111231467406,0.56,39,466,51,17,0.24443592817873175,0.0,0.05795386010322031,-0.03592929457173642,True,2,0.09274364894962256,6.240920377675204,2.5388909403884368,4.0
72,0.16354821218225135,1.56,2.181742422927143,0.64,39,466,55,30,0.2339934708132546,0.0,0.05888758015221573,-0.030265907722634836,True,3,0.08656254694410241,7.866169551743772,2.579277607088282,4.0
58,0.22522850125364982,1.56,2.06881608655772,0.68,-31,396,23,107,0.25273310892519063,0.0,0.044550969234154025,-0.03464838414584983,True,6,0.09652591748752341,5.560045641600876,3.070631791817844,4.0
190,0.23660676838089387,1.56,2.08806130178211,0.68,-39,388,45,34,0.3891131514265928,0.0,0.06841412179409916,-0.043324606548771155,True,4,0.13130915075180113,7.989975608462465,2.208759327902134,4.0
230,0.11340237315051187,1.56,2.181742422927143,0.68,39,466,36,42,0.2888573018839351,0.0,0.047140299153318944,-0.029729712312819755,True,4,0.08181716673590986,6.467845889184053,2.7543558376093777,4.0
145,0.2079494858715566,1.56,2.009975124224178,0.72,-35,392,37,67,0.27309528528433014,0.0,0.059173329304443203,-0.039800652049936026,True,6,0.0879039628457962,7.515122802744086,2.9809340938623503,4.0
161,0.24957005605822732,1.56,2.04939015319192,0.72,-39,388,30,79,0.1939384506368978,0.0,0.05214067218795727,-0.041018154298607286,True,6,0.093226474878358,5.9743513738928575,2.8446389922411397,4.0
160,0.21514649427854046,1.56,2.06881608655772,0.72,-35,392,26,95,0.3083209987417567,0.0,0.04616061734269712,-0.03887491560051647,True,6,0.09519769410130628,8.26732962315775,2.9738904117047413,4.0
233,0.29068769748775947,1.6,2.280350850198276,0.6,-38,389,26,59,0.43586397150431083,0.0,0.05933125003394904,-0.04016862828007468,True,2,0.1291658295925778,6.121769053981558,3.261198070969037,4.0
52,0.2618423373565803,1.6,2.1908902300206643,0.64,-40,387,57,56,0.3805741905040506,0.0,0.07236462868338753,-0.036672487841434384,True,5,0.11170354770230047,10.343521045855033,2.884254924658329,4.0
268,0.28962030613984185,1.6,2.227105745132009,0.64,-34,393,96,79,0.26183693623326054,0.0,0.08234966818590948,-0.03014311908512119,True,6,0.08683109062933025,6.623300042733381,2.445135507066162,4.0
12,0.22906723436994172,1.6,2.1540659228538015,0.68,-36,391,62,82,0.28393333836498813,0.0,0.07235383640526358,-0.03240470316982966,True,6,0.09410715768041998,7.511445789640215,2.9284058593256566,4.0
17,0.21802962007210866,1.6,2.172556098240043,0.68,-32,395,27,112,0.33635331990256717,0.0,0.04566223257094569,-0.0345046957730334,True,6,0.1007082331653348,5.669002773861226,3.1600255367083343,4.0
183,0.22026759384835776,1.6,2.2978250586152114,0.68,-32,395,31,118,0.2904274131822738,0.0,0.04715371989984278,-0.03171391691753495,True,6,0.10464410729975289,7.957030672352838,3.5893378963918896,4.0
281,0.23790362818544417,1.6,2.2978250586152114,0.68,-36,391,32,112,0.3911525282787733,0.0,0.049610402179089796,-0.031259574980206574,True,6,0.10359313244199991,7.0198452905459705,2.4671774521351706,4.0
74,0.23490193838950252,1.6,2.039607805437114,0.72,-40,387,28,92,0.2979577156603819,0.0,0.056606640491221945,-0.03531442878152531,True,3,0.1464689695137079,5.686669950538261,2.197059482484277,4.0
123,0.23344536209838943,1.6,2.1540659228538015,0.72,-36,391,19,113,0.26029910152490704,0.0,0.03852880249044098,-0.03967789239857961,True,6,0.09779611694823308,7.517830543061092,3.064108301229971,4.0
222,0.24450475643068287,1.6,2.1540659228538015,0.72,-34,393,34,110,0.21939401814072515,0.0,0.05358614626187254,-0.029458264255132708,True,6,0.10204532425740297,7.664183705751802,2.2582445743515946,4.0
275,0.20434189925009286,1.6,2.1540659228538015,0.72,40,467,73,25,0.24337402868280944,0.0,0.06502330797016709,-0.028891990767082848,True,4,0.0649269427073663,8.593190935622088,2.5954899482948184,4.0
148,0.2667398150713173,1.6,2.039607805437114,0.76,-34,393,26,38,0.358393872857992,0.0,0.05193886064898354,-0.04888101349003517,True,4,0.14050712655046813,4.735408108371763,2.471534073324591,4.0
77,0.21755625976810197,1.6,2.0,0.8,36,463,42,30,0.23666347791155073,0.0,0.0522457389505408,-0.026688101339811456,True,3,0.0822463174409276,9.235714521243324,3.5350520585522833,4.0
24,0.2709155207621346,1.6,1.9183326093250879,0.84,-36,391,29,64,0.2215162708050117,0.0,0.047565177018340364,-0.04713795052771897,True,6,0.08743743794668173,5.669445919469245,3.209379303929869,4.0
207,0.1889252388610551,1.64,2.340939982143925,0.6,41,468,22,26,0.25372603932747106,0.0,0.04360824904415056,-0.03538947932560351,True,3,0.08675874585689812,5.388963271342329,2.3289627443691714,4.0
36,0.31802408234316615,1.64,2.08806130178211,0.8,-37,390,26,83,0.4683977798109306,0.0,0.04280398291314701,-0.04106558773911616,True,6,0.09822616182846512,6.980385908726359,2.2448518418318635,4.0
62,0.18357776019036243,1.64,2.08806130178211,0.8,39,466,50,26,0.3762304692891502,0.0,0.05712285356887614,-0.028132887805201404,True,3,0.08301467760608013,8.22356950494609,3.291615836616606,4.0
221,0.23151568589118612,1.68,2.4979991993593593,0.6,42,469,60,27,0.31904028747777263,0.0,0.06135292675702585,-0.03153314474702516,True,2,0.09223102967234083,4.9612664015692705,2.746255645364096,4.0
289,0.20051491020985926,1.68,2.172556098240043,0.68,-42,385,27,72,0.24067091060031826,0.0,0.058603983810671306,-0.039496583093397694,True,4,0.14337958830732211,6.090048584196249,3.3848519935781622,4.0
118,0.25419711620010194,1.68,2.3151673805580453,0.68,-40,387,27,92,0.3671619971028432,0.0,0.057737331563140766,-0.035776805390760606,True,2,0.13645211124652984,6.112620676161295,3.050060625666992,4.0
28,0.22906133298013634,1.68,2.227105745132009,0.72,-38,389,31,96,0.34460562415236096,0.0,0.0520912514595341,-0.034058791899058416,True,6,0.10044542020378514,8.85703282656745,3.4373969473642743,4.0
3,0.2419509550614004,1.68,2.3664319132398464,0.72,-36,391,34,119,0.20005668799109974,0.0,0.05272115412960136,-0.02786043814311916,True,6,0.10557515381575276,7.222927678712658,2.8899121384509856,4.0
253,0.2787618822792277,1.68,2.1354156504062622,0.8,-40,387,31,48,0.2495575634129107,0.0,0.050054369823504,-0.05178423015060413,True,6,0.092144699095169,6.2960245590206,2.680420225988206,4.0
153,0.21955627231545835,1.72,2.32379000772445,0.68,-39,388,31,101,0.2782908791851894,0.0,0.052638937012434925,-0.03400128808132626,True,6,0.10166915991436572,5.846414147911847,3.68478986901406,4.0
231,0.30358475128835477,1.72,2.23606797749979,0.76,-41,386,19,120,0.2747887694304653,0.0,0.053079576784760406,-0.028108126586333118,True,2,0.13894599213383865,7.747013629486178,4.29042983480015,4.0
25,0.16949089709275428,1.76,2.4,0.64,44,471,48,25,0.21786968920258654,0.0,0.052973895397629193,-0.03123622883517142,True,4,0.0703136741388255,8.108358886810688,2.9859665744257504,4.0
196,0.2973185641234996,1.76,2.3832750575625967,0.68,-42,385,118,86,0.2938925763449757,0.0,0.09144440958986397,-0.030809014288992694,True,3,0.13189478297973914,6.927097479695482,2.924898817955851,4.0
14,0.2357903673155389,1.76,2.3151673805580453,0.76,-44,383,30,78,0.3475214187426969,0.0,0.051736144953083436,-0.04229761942104572,True,6,0.09989206707609395,7.866290621674672,2.3173716630583963,4.0
265,0.26193191474646205,1.8,2.5219040425836985,0.72,-43,384,25,111,0.35597150258940824,0.0,0.04342593057961396,-0.039341517381208016,True,6,0.10722113416228125,7.399574009766378,1.9296021650752944,4.0
152,0.23070057250310344,1.8,2.3579652245103193,0.76,-45,382,30,74,0.3757215053172151,0.0,0.05361464026805842,-0.0422651132124105,True,6,0.10035986546919924,6.87060696812614,3.364653137334567,4.0
81,0.20838759546344976,1.84,2.7422618401604177,0.64,46,473,53,18,0.29321937641719126,0.0,0.05753161831819244,-0.033866247011767936,True,2,0.08646323516012083,5.791076724667462,2.860959585041945,4.0
31,0.2528910640235473,1.84,2.4166091947189146,0.72,-46,381,35,29,0.3344366692487318,0.0,0.06436594093018834,-0.04908578868557877,True,4,0.13456660496423564,5.567102758950685,2.140154392832024,4.0
138,0.23972841742885884,1.84,2.5298221281347035,0.72,-40,387,42,106,0.2845025708558512,0.0,0.06199127174539139,-0.028869115107645945,True,6,0.10372030004364759,5.662605858343598,3.764211418945897,4.0
154,0.20784354486157422,1.88,2.584569596664017,0.72,-43,384,37,110,0.2747035058986313,0.0,0.059774132916600484,-0.030167434009374515,True,6,0.10743983071067374,7.570270138422976,2.7579178898740153,4.0
254,0.25483145391570367,1.88,2.3916521486202797,0.76,-47,380,35,93,0.28926694785345375,0.0,0.06189259886423057,-0.03621438226800594,True,3,0.15091746846380688,7.305803544511799,4.00720150461634,4.0
112,0.2723267764959822,1.88,2.4413111231467406,0.8,47,474,52,31,0.4637509568529962,0.0,0.0552241273407593,-0.025302660174369804,True,3,0.08362920623118926,5.498796515196229,2.713494696517699,4.0
45,0.2146981641861583,1.92,2.7129319932501073,0.68,-48,379,41,92,0.36704668404563195,0.0,0.06203724345557628,-0.03570086104023647,True,6,0.10440399842702251,6.655934288850845,2.8802935139575756,4.0
245,0.2189549029771853,1.92,2.6381811916545836,0.72,-48,379,29,92,0.3489093721640241,0.0,0.05150764912413429,-0.040078237139009334,True,6,0.1087486748674269,5.870342352838629,3.0453484541758487,4.0
242,0.2665557200386982,1.92,2.4166091947189146,0.8,-46,381,29,62,0.29246013823041195,0.0,0.04941693080926043,-0.05003918589476504,True,6,0.1001479727751281,5.547394318203833,2.719719578748104,4.0
70,0.2427671584507636,1.92,2.4979991993593593,0.88,-36,391,46,96,0.3034487132739486,0.0,0.06535647499361262,-0.02973187314292565,True,6,0.09921648851371141,4.96063820592708,3.417505506009787,4.0
214,0.3881386763742261,1.92,2.1540659228538015,0.96,-40,387,6,89,0.3100391377012626,0.0,0.04462427555688493,-0.03917852023110087,True,6,0.0866713648454218,4.2264870372641195,5.282460618598423,4.0
66,0.21679049425834368,1.96,2.778488797889961,0.72,49,476,48,17,0.27118141522346284,0.0,0.0545119369560477,-0.03178015847171746,True,2,0.08475058135026532,6.586305759500922,2.4430184414721157,4.0
114,0.22779483981666712,1.96,2.615339366124404,0.8,47,474,31,14,0.29521768585042,0.0,0.049907592345734074,-0.0313465182929911,True,3,0.07142292582650976,6.95864440573548,4.339325975178415,4.0
95,0.2703441438932372,2.0,2.545584412271571,0.72,-48,379,25,79,0.29189216448712907,0.0,0.06064936780801691,-0.03957237263428582,True,2,0.14051527860626192,8.783889323240965,3.1935235093492746,4.0
22,0.19630837904097517,2.0,2.545584412271571,0.76,-44,383,23,131,0.2519567046865479,0.0,0.049138361709037195,-0.027808939512187904,True,5,0.12858421363788117,6.7875675302190945,3.6393191316721527,4.0
184,0.21710202148076718,2.0,2.513961017995307,0.8,-50,377,39,60,0.2689624024853169,0.0,0.06495233447001257,-0.043233645250310336,True,5,0.12552409986050692,9.242974383384126,2.913851622056525,4.0
49,0.20036681425863775,2.0,2.5768197453450252,0.8,-48,379,23,102,0.3644506611098937,0.0,0.04787653087308101,-0.038830906002223865,True,5,0.13564723784529878,6.574449818703931,2.659922636221542,4.0
166,0.25735090783899633,2.0,2.592296279363144,0.8,-46,381,26,134,0.24324207760160516,0.0,0.05392470079453328,-0.026234933400905897,True,5,0.1341981146791553,4.326839597649524,2.404280776783034,4.0
205,0.34542432055254274,2.04,2.80713376952364,0.64,-51,376,113,62,0.36434933087560606,0.0,0.08945569402278922,-0.03982235408124221,True,2,0.12875493766682083,7.801590380104072,2.4635640724095342,4.0
104,0.24868359306085028,2.04,2.705549851693737,0.8,45,472,20,11,0.20884902521227686,0.0,0.04246676935725419,-0.039453601371374006,True,2,0.08592672367191408,6.8048849588929015,3.1302849086448528,4.0
63,0.2689413683559367,2.08,2.5768197453450252,0.84,-52,375,36,50,0.4035414390743882,0.0,0.0612508698422042,-0.04457395854071933,True,6,0.09261304530681148,6.598015386438202,2.394850654504224,4.0
173,0.18268833500948062,2.12,2.778488797889961,0.76,-53,374,36,116,0.28035736898113356,0.0,0.06305291199438863,-0.028794514372356934,True,5,0.13075360878747952,7.047872241768735,2.5827951670238596,4.0
96,0.281729384963125,2.12,2.6907248094147422,0.8,-51,376,32,94,0.3206073597223352,0.0,0.06336954275770057,-0.03176195539815825,True,6,0.09919946042376328,8.390985288769789,4.437545159982115,4.0
82,0.23217011275048866,2.12,2.7202941017470885,0.8,53,480,56,7,0.2658826910512231,0.0,0.05736506103404557,-0.03497209140277058,True,2,0.0761502861008373,7.094603388729816,2.293410945547991,4.0
51,0.2640454050796303,2.12,2.6907248094147422,0.84,53,480,61,23,0.23838748296491696,0.0,0.05825145708898026,-0.027963283358761273,True,2,0.08014071131856787,9.041667392093693,2.503079257096683,4.0
